marriage_id,clan_id,spouse_a_id,spouse_b_id,marry_year,divorce_year
7698,1,16824,16823,2023,
7699,1,16825,16826,2018,
7700,1,16828,16827,2019,
7701,1,16829,16830,2014,
7702,1,16832,16831,2021,2048
7703,1,16833,16834,2019,
7704,1,16836,16837,2029,2040
7705,1,16838,16839,2041,
7706,1,16840,16841,2041,2062
7707,1,16843,16842,2036,
7708,1,16845,16844,2045,
7709,1,16847,16846,2037,
7710,1,16852,16851,2026,
7711,1,16855,16854,2031,
7712,1,16857,16856,2042,2066
7713,1,16859,16858,2029,
7714,1,16861,16860,2040,2053
7715,1,16863,16862,2045,2060
7716,1,16868,16867,2031,
7717,1,16869,16870,2029,
7718,1,16871,16872,2032,
7719,1,16874,16875,2027,
7720,1,16877,16876,2014,
7721,1,16878,16879,2024,
7722,1,16880,16881,2029,
7723,1,16883,16884,2014,
7724,1,16885,16886,2026,
7725,1,16889,16890,2023,
7726,1,16891,16892,2018,
7727,1,16893,16894,2022,2033
7728,1,16895,16896,2015,
7729,1,16898,16897,2015,2038
7730,1,16900,16899,2009,
7731,1,16901,16902,2024,
7732,1,16903,16904,2034,
7733,1,16905,16906,2027,
7734,1,16908,16907,2028,
7735,1,16911,16910,2032,
7736,1,16913,16912,2028,
7737,1,16915,16914,2016,
7738,1,16917,16916,2014,
7739,1,16919,16918,2013,
7740,1,16920,16921,2016,
7741,1,16922,16923,2035,
7742,1,16924,16925,2042,
7743,1,16927,16926,2040,
7744,1,16928,16929,2039,
7745,1,16931,16932,2014,
7746,1,16933,16934,2013,
7747,1,16935,16936,2023,
7748,1,16938,16937,2034,
7749,1,16940,16939,2031,2042
7750,1,16942,16941,2044,
7751,1,16944,16943,2025,
7752,1,16945,16946,2030,
7753,1,16948,16947,2031,
7754,1,16950,16949,2033,
7755,1,16953,16952,2034,
7756,1,16955,16954,2028,
7757,1,16956,16957,2018,
7758,1,16958,16959,2034,
7759,1,16960,16961,2033,2067
7760,1,16963,16964,2016,
7761,1,16966,16967,2026,
7762,1,16968,16969,2021,
7763,1,16970,16971,2019,
7764,1,16972,16973,2020,
7765,1,16975,16974,2038,
7766,1,16977,16976,2024,
7767,1,16978,16979,2010,
7768,1,16980,16981,2024,2042
7769,1,16982,16983,2005,
7770,1,16985,16984,2025,
7771,1,16987,16986,2015,
7772,1,16988,16989,2019,
7773,1,16990,16991,2018,
7774,1,16992,16993,2012,
7775,1,16995,16994,2014,
7776,1,16997,16996,2008,
7777,1,16998,16999,2012,
7778,1,17000,17001,2013,
7779,1,17003,17002,2016,
7780,1,17004,17005,2032,
7781,1,17007,17006,2031,
7782,1,17008,17009,2019,
7783,1,17010,17011,2025,
7784,1,17012,17013,2033,
7785,1,17015,17016,2019,
7786,1,17017,17018,2019,
7787,1,17019,17020,2051,
7788,1,17022,17021,2041,
7789,1,17023,17024,2045,
7790,1,17025,17026,2044,
7791,1,17027,17028,2022,
7792,1,17031,17030,2033,2046
7793,1,17033,17032,2039,
7794,1,17034,17035,2036,
7795,1,17038,17037,2035,
7796,1,17040,17039,2017,
7797,1,17041,17042,2026,
7798,1,17043,17044,2018,
7799,1,17045,17046,2011,
7800,1,17047,17048,2020,
7801,1,17050,17049,2031,
7802,1,17051,17052,2018,
7803,1,17054,17053,2026,
7804,1,17055,17056,2016,
7805,1,17058,17057,2021,
7806,1,17060,17059,2032,
7807,1,17062,17061,2020,
7808,1,17063,17064,2019,
7809,1,17065,17066,2021,
7810,1,17067,17068,2002,
7811,1,17069,17070,2011,
7812,1,17071,17072,2008,
7813,1,17073,17074,2012,
7814,1,17076,17075,2013,
7815,1,17078,17077,2009,
7816,1,17079,17080,2019,2038
7817,1,17081,17082,1999,
7818,1,17084,17083,2007,
7819,1,17085,17086,2008,2018
7820,1,17088,17087,2009,2016
7821,1,17089,17090,2006,
7822,1,17094,17093,2018,
7823,1,17096,17095,2016,
7824,1,17098,17097,2017,
7825,1,17101,17100,2031,
7826,1,17102,17103,2026,
7827,1,17104,17105,2025,
7828,1,17106,17107,2032,
7829,1,17110,17109,2029,
7830,1,17112,17111,2022,2037
7831,1,17113,17114,2028,
7832,1,17115,17116,2024,
7833,1,17118,17117,2033,
7834,1,17120,17119,2017,
7835,1,17122,17121,2026,
7836,1,17124,17123,2016,
7837,1,17125,17126,2007,
7838,1,17127,17128,2020,
7839,1,17131,17132,2017,
7840,1,17133,17134,2019,
7841,1,17136,17137,2035,
7842,1,17139,17138,2022,2029
7843,1,17140,17141,2023,
7844,1,17143,17144,2017,
7845,1,17145,17146,2014,
7846,1,17148,17147,2013,
7847,1,17150,17149,2021,
7848,1,17152,17151,2020,
7849,1,17153,17154,2018,2030
7850,1,17155,17156,2029,
7851,1,17158,17157,2019,
7852,1,17159,17160,2007,2011
7853,1,17161,17162,2011,2031
7854,1,17163,17164,2024,
7855,1,17165,17166,2029,
7856,1,17168,17167,2017,
7857,1,17169,17170,2016,
7858,1,17172,17171,2020,
7859,1,17174,17173,2024,
7860,1,17177,17176,2014,
7861,1,17178,17179,2016,
7862,1,17181,17180,2010,2034
7863,1,17182,17183,2019,
7864,1,17184,17185,2021,
7865,1,17187,17186,2022,
7866,1,17188,17189,2032,
7867,1,17190,17191,2024,2053
7868,1,17193,17192,2026,2045
7869,1,17195,17194,2006,
7870,1,17197,17198,2019,
7871,1,17200,17199,2022,
7872,1,17201,17202,2015,
7873,1,17204,17203,2018,
7874,1,17205,17206,2029,
7875,1,17208,17207,2027,
7876,1,17209,17210,2024,
7877,1,17212,17211,2009,
7878,1,17216,17215,2015,
7879,1,17218,17217,2017,
7880,1,17219,17220,2004,
7881,1,17221,17222,2019,
7882,1,17224,17223,2009,
7883,1,17226,17225,2001,
7884,1,17228,17227,2021,2046
7885,1,17230,17229,2026,
7886,1,17231,17232,2024,
7887,1,17234,17233,2025,2050
7888,1,17237,17236,2040,
7889,1,17239,17238,2022,
7890,1,17240,17241,2026,
7891,1,17243,17242,2024,2036
7892,1,17245,17244,2033,
7893,1,17247,17246,2033,
7894,1,17249,17248,2033,
7895,1,17252,17251,2027,
7896,1,17254,17253,2026,
7897,1,17256,17255,2044,2057
7898,1,17257,17258,2033,
7899,1,17260,17261,2015,
7900,1,17263,17262,2010,
7901,1,17265,17264,2014,
7902,1,17266,17267,2016,
7903,1,17268,17269,2023,
7904,1,17270,17271,2018,
7905,1,17272,17273,2024,
7906,1,17275,17274,2012,
7907,1,17278,17279,2005,
7908,1,17280,17281,2002,
7909,1,17282,17283,2002,
7910,1,17286,17285,2035,
7911,1,17287,17288,2025,
7912,1,17290,17289,2018,
7913,1,17291,17292,2021,
7914,1,17293,17294,2030,
7915,1,17297,17296,2033,
7916,1,17298,17299,2036,
7917,1,17300,17301,2032,2047
7918,1,17302,17303,2017,
7919,1,17304,17305,2018,
7920,1,17308,17307,2016,
7921,1,17309,17310,2020,
7922,1,17312,17311,2014,2040
7923,1,17313,17314,2012,
7924,1,17316,17315,2009,
7925,1,17317,17318,2009,
7926,1,17319,17320,2023,
7927,1,17321,17322,2005,
7928,1,17324,17323,2007,
7929,1,17325,17326,2018,
7930,1,17327,17328,2015,
7931,1,17330,17329,2017,
7932,1,17332,17331,2005,
7933,1,17333,17334,2009,2030
7934,1,17336,17335,2011,
7935,1,17337,17338,2028,
7936,1,17343,17342,2034,
7937,1,17344,17345,2040,
7938,1,17346,17347,2030,2062
7939,1,17349,17348,2027,
7940,1,17350,17351,2021,
7941,1,17354,17353,2027,2050
7942,1,17355,17356,2033,2047
7943,1,17358,17359,2015,
7944,1,17360,17361,2013,
7945,1,17362,17363,2021,
7946,1,17364,17365,2005,
7947,1,17368,17367,2013,
7948,1,17370,17369,2009,2026
7949,1,17371,17372,2013,
7950,1,17373,17374,2019,
7951,1,17376,17375,2009,
7952,1,17378,17379,2015,2028
7953,1,17381,17380,2004,
7954,1,17383,17382,2018,
7955,1,17384,17385,2012,
7956,1,17386,17387,2010,
7957,1,17390,17389,2017,
7958,1,17392,17391,2008,2013
7959,1,17395,17396,2016,
7960,1,17397,17398,2025,
7961,1,17399,17400,2025,
7962,1,17402,17401,2027,
7963,1,17403,17404,2027,
7964,1,17406,17405,2035,
7965,1,17407,17408,2031,
7966,1,17410,17409,2050,2065
7967,1,17411,17412,2044,
7968,1,17413,17414,2040,
7969,1,17417,17416,2026,
7970,1,17418,17419,2024,
7971,1,17421,17420,2018,
7972,1,17423,17422,2021,
7973,1,17425,17424,2018,
7974,1,17427,17428,2023,
7975,1,17429,17430,2037,
7976,1,17432,17431,2029,
7977,1,17434,17433,2028,
7978,1,17436,17437,2029,
7979,1,17438,17439,2028,
7980,1,17441,17440,2036,
7981,1,17442,17443,2022,
7982,1,17445,17444,2031,
7983,1,17447,17446,2017,
7984,1,17449,17448,2023,
7985,1,17451,17452,2019,
7986,1,17454,17453,2028,
7987,1,17455,17456,2026,
7988,1,17458,17457,2024,2033
7989,1,17459,17460,2033,
7990,1,17462,17461,2034,
7991,1,17464,17463,2020,
7992,1,17465,17466,2027,
7993,1,17467,17468,2022,
7994,1,17471,17470,2034,
7995,1,17474,17473,2036,
7996,1,17475,17476,2021,
7997,1,17480,17479,2024,
7998,1,17481,17482,2024,2045
7999,1,17483,17484,2014,
8000,1,17485,17486,2020,
8001,1,17488,17487,2017,
8002,1,17489,17490,2047,
8003,1,17491,17492,2043,
8004,1,17494,17493,2043,
8005,1,17495,17496,2038,
8006,1,17497,17498,2046,
8007,1,17500,17499,2046,2074
8008,1,17501,17502,2043,
8009,1,17504,17503,2034,
8010,1,17505,17506,2036,
8011,1,17508,17507,2040,2059
8012,1,17509,17510,2042,
8013,1,17512,17511,2045,2057
8014,1,17513,17514,2026,
8015,1,17517,17518,2020,
8016,1,17521,17520,2038,
8017,1,17522,17523,2028,
8018,1,17524,17525,2029,
8019,1,17526,17527,2025,
8020,1,17531,17530,2053,
8021,1,17532,17533,2049,
8022,1,17534,17535,2041,
8023,1,17536,17537,2053,
8024,1,17540,17539,2032,
8025,1,17543,17542,2029,
8026,1,17545,17546,2042,
8027,1,17547,17548,2021,
8028,1,17549,17550,2038,
8029,1,17551,17552,2040,
8030,1,17553,17554,2034,
8031,1,17556,17555,2033,
8032,1,17560,17559,2036,
8033,1,17561,17562,2039,
8034,1,17565,17564,2033,
8035,1,17566,17567,2048,2070
8036,1,17568,17569,2037,2064
8037,1,17571,17570,2031,
8038,1,17573,17572,2030,
8039,1,17575,17576,2032,
8040,1,17577,17578,2035,2066
8041,1,17579,17580,2041,
8042,1,17581,17582,2042,
8043,1,17583,17584,2035,
8044,1,17586,17585,2037,
8045,1,17588,17587,2041,
8046,1,17589,17590,2028,
8047,1,17592,17591,2023,
8048,1,17593,17594,2016,
8049,1,17595,17596,2024,
8050,1,17598,17597,2035,
8051,1,17599,17600,2031,
8052,1,17602,17603,2032,
8053,1,17605,17604,2040,
8054,1,17606,17607,2036,
8055,1,17608,17609,2026,
8056,1,17611,17610,2035,
8057,1,17613,17612,2037,
8058,1,17614,17615,2039,
8059,1,17618,17617,2023,
8060,1,17619,17620,2034,
8061,1,17622,17623,2025,
8062,1,17624,17625,2030,
8063,1,17626,17627,2051,
8064,1,17629,17628,2051,
8065,1,17631,17630,2057,2062
8066,1,17633,17632,2054,
8067,1,17635,17634,2053,
8068,1,17637,17636,2012,
8069,1,17640,17641,1999,
8070,1,17643,17644,2012,
8071,1,17646,17645,2004,
8072,1,17648,17647,2012,
8073,1,17649,17650,2015,
8074,1,17652,17651,2013,
8075,1,17654,17653,2009,
8076,1,17656,17655,2012,
8077,1,17659,17658,2010,
8078,1,17661,17660,2022,
8079,1,17662,17663,2015,
8080,1,17665,17664,2036,
8081,1,17667,17666,2023,
8082,1,17669,17668,2019,
8083,1,17670,17671,2009,
8084,1,17673,17672,2010,
8085,1,17675,17674,2010,2040
8086,1,17677,17676,2017,
8087,1,17678,17679,2016,
8088,1,17680,17681,2023,2042
8089,1,17682,17683,2012,
8090,1,17685,17684,2009,2030
8091,1,17686,17687,2022,
8092,1,17688,17689,2019,
8093,1,17690,17691,2029,
8094,1,17693,17692,2021,
8095,1,17696,17695,2020,
8096,1,17699,17698,2011,
8097,1,17702,17701,2020,
8098,1,17703,17704,1997,
8099,1,17706,17705,1995,
8100,1,17708,17707,2016,
8101,1,17709,17710,2026,
8102,1,17711,17712,2029,
8103,1,17713,17714,2029,
8104,1,17716,17717,2019,
8105,1,17719,17718,2021,
8106,1,17720,17721,2007,
8107,1,17723,17722,2016,
8108,1,17724,17725,2018,
8109,1,17727,17728,2014,
8110,1,17729,17730,2014,
8111,1,17731,17732,2004,
8112,1,17735,17736,2011,
8113,1,17738,17737,2004,
8114,1,17739,17740,2001,2014
8115,1,17742,17741,2008,
8116,1,17743,17744,2011,
8117,1,17746,17745,2012,
8118,1,17747,17748,2016,
8119,1,17749,17750,2006,
8120,1,17754,17753,2002,
8121,1,17756,17755,1988,
8122,1,17758,17757,1997,
8123,1,17760,17759,2000,
8124,1,17761,17762,2001,
8125,1,17764,17763,2000,
8126,1,17766,17765,2010,
8127,1,17769,17768,2005,
8128,1,17774,17773,2016,
8129,1,17775,17776,2013,
8130,1,17778,17779,2013,
8131,1,17780,17781,2006,
8132,1,17782,17783,2006,
8133,1,17785,17784,2003,
8134,1,17787,17786,2005,
8135,1,17790,17789,2006,
8136,1,17792,17791,2025,
8137,1,17793,17794,2026,
8138,1,17795,17796,2025,
8139,1,17797,17798,2029,
8140,1,17800,17801,2021,
8141,1,17802,17803,2022,
8142,1,17804,17805,2017,
8143,1,17807,17808,2010,
8144,1,17809,17810,2017,
8145,1,17811,17812,2017,
8146,1,17813,17814,2004,
8147,1,17815,17816,2019,
8148,1,17818,17817,2010,
8149,1,17820,17819,2012,
8150,1,17822,17821,2022,
8151,1,17823,17824,2016,
8152,1,17826,17825,2019,
8153,1,17827,17828,2024,
8154,1,17830,17829,2016,2041
8155,1,17831,17832,2014,
8156,1,17833,17834,2015,
8157,1,17837,17836,2010,
8158,1,17838,17839,2023,
8159,1,17840,17841,2023,
8160,1,17844,17843,2024,2033
8161,1,17847,17846,2016,
8162,1,17848,17849,2029,
8163,1,17851,17850,2031,
8164,1,17852,17853,2025,
8165,1,17854,17855,2035,
8166,1,17857,17856,2011,
8167,1,17859,17858,2017,
8168,1,17860,17861,2026,
8169,1,17862,17863,2030,
8170,1,17864,17865,2021,
8171,1,17867,17866,2030,2039
8172,1,17869,17868,2021,
8173,1,17870,17871,2010,
8174,1,17873,17872,2029,
8175,1,17875,17876,2028,
8176,1,17878,17877,2011,2022
8177,1,17879,17880,2014,2023
8178,1,17881,17882,2032,
8179,1,17884,17883,2023,2054
8180,1,17886,17885,2041,2050
8181,1,17888,17889,2020,
8182,1,17891,17892,2019,
8183,1,17894,17893,2018,
8184,1,17895,17896,2027,
8185,1,17897,17898,2028,2049
8186,1,17900,17899,2026,
8187,1,17901,17902,2022,
8188,1,17904,17903,2032,
8189,1,17905,17906,2024,
8190,1,17908,17907,2023,
8191,1,17909,17910,2031,
8192,1,17911,17912,2021,
8193,1,17914,17913,2016,
8194,1,17917,17916,2020,2051
8195,1,17920,17919,2018,
8196,1,17921,17922,2017,2030
8197,1,17923,17924,2019,
8198,1,17925,17926,2017,
8199,1,17927,17928,2026,
8200,1,17929,17930,2026,
8201,1,17931,17932,2033,
8202,1,17933,17934,2027,
8203,1,17935,17936,2031,
8204,1,17938,17937,2018,
8205,1,17940,17939,2027,
8206,1,17942,17941,2028,2036
8207,1,17943,17944,2026,2060
8208,1,17946,17945,2027,
8209,1,17949,17948,2024,
8210,1,17951,17950,2021,
8211,1,17953,17952,2028,
8212,1,17955,17954,2020,
8213,1,17956,17957,2025,
8214,1,17959,17958,2026,
8215,1,17961,17960,2035,
8216,1,17963,17964,2020,
8217,1,17965,17966,2029,
8218,1,17969,17968,2031,
8219,1,17971,17970,2041,
8220,1,17972,17973,2043,
8221,1,17975,17974,2040,
8222,1,17977,17976,2043,
8223,1,17978,17979,2039,
8224,1,17981,17980,2036,
8225,1,17983,17982,2047,
8226,1,17985,17984,2042,
8227,1,17986,17987,2043,
8228,1,17988,17989,2035,
8229,1,17990,17991,2024,
8230,1,17993,17992,2019,
8231,1,17994,17995,2020,2030
8232,1,17997,17996,2045,
8233,1,17998,17999,2042,
8234,1,18000,18001,2037,
8235,1,18002,18003,2044,
8236,1,18004,18005,2045,
8237,1,18006,18007,2040,
8238,1,18008,18009,2041,
8239,1,18010,18011,2031,
8240,1,18013,18014,2034,
8241,1,18015,18016,2036,
8242,1,18017,18018,2030,
8243,1,18020,18019,2030,
8244,1,18022,18021,2034,
8245,1,18024,18023,2030,
8246,1,18025,18026,2038,2069
8247,1,18027,18028,2027,
8248,1,18030,18029,2017,
8249,1,18033,18032,2018,
8250,1,18034,18035,2017,
8251,1,18037,18036,2022,
8252,1,18038,18039,2015,
8253,1,18040,18041,2026,
8254,1,18042,18043,2012,
8255,1,18045,18046,2014,
8256,1,18049,18048,2025,
8257,1,18050,18051,2035,
8258,1,18052,18053,2032,
8259,1,18055,18054,2027,
8260,1,18056,18057,2014,
8261,1,18058,18059,2022,
8262,1,18061,18062,2023,
8263,1,18063,18064,2029,
8264,1,18067,18066,2019,
8265,1,18069,18068,2028,
8266,1,18072,18071,2022,
8267,1,18073,18074,2014,
8268,1,18076,18075,2015,
8269,1,18079,18078,2026,
8270,1,18081,18080,2028,
8271,1,18083,18082,2031,
8272,1,18085,18086,2030,2042
8273,1,18087,18088,2022,2053
8274,1,18090,18089,2036,
8275,1,18092,18091,2025,
8276,1,18094,18095,2013,
8277,1,18097,18096,2028,
8278,1,18099,18098,2018,
8279,1,18100,18101,2025,
8280,1,18103,18102,2012,
8281,1,18105,18104,2016,
8282,1,18107,18106,1999,
8283,1,18109,18108,2023,
8284,1,18111,18110,2014,
8285,1,18112,18113,2017,
8286,1,18117,18116,2004,
8287,1,18119,18118,2002,
8288,1,18120,18121,2010,
8289,1,18122,18123,2014,
8290,1,18124,18125,2004,
8291,1,18128,18127,2015,
8292,1,18131,18130,2013,
8293,1,18132,18133,2004,2034
8294,1,18134,18135,2004,2020
8295,1,18137,18136,2013,
8296,1,18138,18139,2013,
8297,1,18140,18141,2013,
8298,1,18142,18143,2010,
8299,1,18145,18146,2003,
8300,1,18147,18148,2006,
8301,1,18150,18149,2014,
8302,1,18152,18151,2024,
8303,1,18155,18154,2017,2050
8304,1,18157,18156,2012,
8305,1,18159,18158,2024,
8306,1,18161,18160,2000,
8307,1,18163,18162,2011,2017
8308,1,18165,18164,2000,
8309,1,18168,18167,2019,
8310,1,18170,18171,2007,
8311,1,18172,18173,2006,
8312,1,18175,18174,2006,2036
8313,1,18177,18176,2027,
8314,1,18179,18178,2018,
8315,1,18180,18181,2027,
8316,1,18183,18182,2037,
8317,1,18184,18185,2038,
8318,1,18186,18187,2032,
8319,1,18189,18188,2041,2066
8320,1,18191,18190,2007,
8321,1,18193,18192,2013,
8322,1,18195,18194,2016,2050
8323,1,18196,18197,2023,
8324,1,18199,18200,2024,
8325,1,18202,18201,2028,
8326,1,18204,18203,2023,
8327,1,18205,18206,2021,
8328,1,18208,18207,2042,
8329,1,18209,18210,2001,
8330,1,18211,18212,2008,
8331,1,18214,18213,2014,
8332,1,18217,18216,2018,
8333,1,18219,18220,2027,
8334,1,18221,18222,2024,
8335,1,18223,18224,2029,
8336,1,18226,18225,2029,
8337,1,18228,18227,2039,2057
8338,1,18230,18231,2026,2039
8339,1,18233,18232,2011,
8340,1,18235,18234,2019,
8341,1,18237,18238,2015,
8342,1,18243,18242,2017,2040
8343,1,18244,18245,2021,2035
8344,1,18248,18249,2031,
8345,1,18251,18250,2030,
8346,1,18252,18253,2028,
8347,1,18255,18254,2042,
8348,1,18257,18256,2034,
8349,1,18259,18258,2025,
8350,1,18261,18260,2026,
8351,1,18262,18263,2021,
8352,1,18264,18265,2028,
8353,1,18267,18268,2020,
8354,1,18270,18269,2020,
8355,1,18272,18271,2025,
8356,1,18275,18274,2021,
8357,1,18276,18277,2028,
8358,1,18278,18279,2029,2033
8359,1,18281,18280,2027,
8360,1,18283,18282,2027,
8361,1,18285,18284,2012,
8362,1,18287,18286,2045,
8363,1,18290,18291,2033,
8364,1,18292,18293,2034,
8365,1,18295,18294,2039,
8366,1,18298,18297,2011,
8367,1,18300,18299,2011,2029
8368,1,18301,18302,2037,
8369,1,18304,18305,2031,
8370,1,18306,18307,2033,
8371,1,18308,18309,2027,
8372,1,18310,18311,2010,
8373,1,18312,18313,2013,
8374,1,18314,18315,2014,
8375,1,18316,18317,2023,
8376,1,18320,18321,2034,
8377,1,18323,18322,2022,
8378,1,18325,18324,2022,
8379,1,18327,18326,2028,
8380,1,18329,18328,2028,
8381,1,18330,18331,2021,
8382,1,18333,18332,2012,
8383,1,18334,18335,2012,
8384,1,18337,18336,2011,
8385,1,18338,18339,2009,
8386,1,18341,18340,2008,
8387,1,18344,18343,1995,
8388,1,18345,18346,2004,
8389,1,18349,18348,2022,
8390,1,18350,18351,2030,2041
8391,1,18353,18352,2017,2044
8392,1,18354,18355,2021,
8393,1,18357,18356,2016,
8394,1,18358,18359,2014,
8395,1,18360,18361,2012,
8396,1,18362,18363,2002,2028
8397,1,18364,18365,1996,
8398,1,18367,18366,2010,
8399,1,18369,18370,2002,
8400,1,18373,18372,2014,
8401,1,18375,18376,2018,
8402,1,18377,18378,2009,
8403,1,18379,18380,2002,
8404,1,18381,18382,2032,
8405,1,18384,18385,2046,
8406,1,18386,18387,2040,
8407,1,18389,18388,2042,
8408,1,18391,18390,2042,
8409,1,18393,18392,2032,2052
8410,1,18395,18394,2039,
8411,1,18396,18397,2039,
8412,1,18398,18399,2039,
8413,1,18400,18401,2030,2044
8414,1,18403,18404,2030,2050
8415,1,18406,18405,2028,
8416,1,18408,18407,2020,
8417,1,18410,18409,2025,
8418,1,18411,18412,2029,
8419,1,18413,18414,2018,
8420,1,18416,18417,2021,
8421,1,18418,18419,2036,
8422,1,18421,18420,2033,
8423,1,18423,18422,2024,
8424,1,18424,18425,2037,
8425,1,18426,18427,2035,
8426,1,18428,18429,2032,
8427,1,18430,18431,2031,
8428,1,18432,18433,2029,
8429,1,18434,18435,2035,
8430,1,18438,18437,2007,
8431,1,18439,18440,2010,
8432,1,18442,18441,2010,
8433,1,18443,18444,2010,
8434,1,18446,18447,2008,
8435,1,18449,18448,2015,
8436,1,18451,18452,1999,
8437,1,18454,18453,2011,2033
8438,1,18456,18457,2001,
8439,1,18459,18458,2009,
8440,1,18460,18461,2001,
8441,1,18464,18465,2015,
8442,1,18466,18467,2013,
8443,1,18469,18468,2027,
8444,1,18471,18470,2037,
8445,1,18472,18473,2018,
8446,1,18474,18475,2021,2042
8447,1,18477,18476,2015,
8448,1,18479,18478,2001,
8449,1,18481,18480,1997,
8450,1,18483,18482,2010,
8451,1,18485,18484,2003,
8452,1,18486,18487,2003,2037
8453,1,18489,18490,2024,
8454,1,18492,18491,2019,
8455,1,18494,18493,2036,
8456,1,18495,18496,2012,
8457,1,18499,18498,2020,
8458,1,18501,18500,2014,
8459,1,18503,18502,2008,2031
8460,1,18508,18507,2018,
8461,1,18509,18510,2018,
8462,1,18512,18511,2012,
8463,1,18513,18514,2005,
8464,1,18515,18516,2015,
8465,1,18517,18518,2010,
8466,1,18519,18520,2008,
8467,1,18521,18522,2017,
8468,1,18523,18524,2019,
8469,1,18525,18526,2019,
8470,1,18528,18527,2027,
8471,1,18530,18529,2015,
8472,1,18532,18531,2020,
8473,1,18534,18533,2023,2038
8474,1,18535,18536,2019,
8475,1,18537,18538,2026,
8476,1,18539,18540,2024,
8477,1,18542,18541,2026,
8478,1,18543,18544,2003,
8479,1,18546,18547,2023,2037
8480,1,18549,18548,2023,
8481,1,18550,18551,2023,
8482,1,18552,18553,2015,
8483,1,18554,18555,2012,
8484,1,18557,18558,2031,
8485,1,18560,18559,2032,
8486,1,18562,18561,2028,
8487,1,18564,18563,2026,
8488,1,18566,18565,2024,
8489,1,18567,18568,2022,2046
8490,1,18570,18569,2014,
8491,1,18572,18571,2025,
8492,1,18573,18574,2016,2035
8493,1,18576,18575,2013,
8494,1,18579,18578,2017,
8495,1,18581,18582,2024,
8496,1,18583,18584,2027,
8497,1,18586,18585,2056,
8498,1,18588,18587,2046,2055
8499,1,18590,18589,2056,
8500,1,18591,18592,2053,
8501,1,18594,18593,2056,
8502,1,18597,18596,2033,
8503,1,18599,18598,2032,
8504,1,18601,18600,2024,
8505,1,18602,18603,2038,
8506,1,18605,18604,2029,2045
8507,1,18606,18607,2036,
8508,1,18608,18609,2032,
8509,1,18610,18611,2029,
8510,1,18613,18612,2045,2050
8511,1,18615,18614,2055,
8512,1,18616,18617,2042,
8513,1,18619,18618,2048,
8514,1,18620,18621,2027,
8515,1,18622,18623,2038,
8516,1,18625,18624,2037,2065
8517,1,18627,18626,2045,
8518,1,18628,18629,2033,
8519,1,18631,18630,2026,
8520,1,18632,18633,2027,
8521,1,18635,18634,2037,
8522,1,18637,18636,2031,
8523,1,18638,18639,2036,
8524,1,18645,18644,2030,
8525,1,18648,18647,2031,
8526,1,18650,18651,2022,
8527,1,18653,18652,2024,
8528,1,18654,18655,2020,
8529,1,18660,18659,2031,
8530,1,18661,18662,2030,
8531,1,18663,18664,2016,
8532,1,18666,18665,2014,
8533,1,18667,18668,2019,
8534,1,18669,18670,2025,
8535,1,18671,18672,2015,
8536,1,18674,18673,2017,2050
8537,1,18676,18675,2025,
8538,1,18677,18678,2038,
8539,1,18680,18679,2032,
8540,1,18682,18681,2024,
8541,1,18683,18684,2018,
8542,1,18686,18685,2023,
8543,1,18688,18687,2030,
8544,1,18690,18689,2034,
8545,1,18691,18692,2042,
8546,1,18694,18693,2043,2054
8547,1,18696,18695,2041,
8548,1,18699,18698,2038,
8549,1,18700,18701,2044,
8550,1,18702,18703,2039,
8551,1,18705,18704,2042,
8552,1,18706,18707,2044,
8553,1,18709,18710,2033,
8554,1,18712,18711,2025,
8555,1,18714,18713,2035,
8556,1,18715,18716,2031,
8557,1,18717,18718,2022,
8558,1,18720,18719,2018,
8559,1,18721,18722,2027,2033
8560,1,18724,18723,2035,
8561,1,18725,18726,2028,
8562,1,18727,18728,2035,
8563,1,18730,18729,2038,
8564,1,18732,18731,2044,
8565,1,18734,18733,2046,
8566,1,18735,18736,2029,
8567,1,18738,18739,2041,
8568,1,18741,18742,2039,
8569,1,18743,18744,2023,
8570,1,18746,18747,2031,
8571,1,18748,18749,2026,
8572,1,18751,18750,2036,
8573,1,18753,18752,2036,
8574,1,18755,18756,2051,
8575,1,18758,18757,2030,2034
8576,1,18759,18760,2046,
8577,1,18762,18761,2050,
8578,1,18764,18763,2054,
8579,1,18766,18765,2052,
8580,1,18768,18767,2056,
8581,1,18769,18770,2058,
8582,1,18772,18773,2052,
8583,1,18774,18775,2001,
8584,1,18777,18776,2011,
8585,1,18779,18778,2004,
8586,1,18780,18781,2004,
8587,1,18782,18783,1999,
8588,1,18785,18784,2006,
8589,1,18788,18787,2007,
8590,1,18789,18790,2009,2013
8591,1,18791,18792,2008,
8592,1,18794,18793,2013,
8593,1,18795,18796,2000,
8594,1,18797,18798,2019,
8595,1,18800,18799,2020,
8596,1,18801,18802,2017,
8597,1,18803,18804,2025,
8598,1,18806,18805,2025,
8599,1,18807,18808,2042,
8600,1,18810,18809,2034,
8601,1,18812,18811,2030,
8602,1,18813,18814,2034,2041
8603,1,18818,18817,2018,
8604,1,18819,18820,2027,
8605,1,18822,18821,2010,
8606,1,18823,18824,2016,
8607,1,18825,18826,2011,
8608,1,18828,18827,2017,
8609,1,18830,18829,2026,
8610,1,18831,18832,2006,
8611,1,18834,18833,2008,
8612,1,18835,18836,2020,
8613,1,18837,18838,2014,
8614,1,18839,18840,2015,
